place_id,business_name,categoria_buscada,types,user_ratings_total,price_level,vicinity,latitud,longitud,business_status,rating
ChIJydEKWkcB0oURWpgL82GZazY,Abarrotes Chavita,convenience_store,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']",,,"Segundo Retorno de Arrecife 10, Ampliación Águilas, Ciudad de México",19.3483637,-99.2217492,OPERATIONAL,
ChIJm6BcBm8A0oURUwhG9p7yFEo,Abarrotes André,convenience_store,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']",,,"Bahía 112, Ampliación Águilas, Ciudad de México",19.3497302,-99.2209431,OPERATIONAL,
ChIJ07vg1IoB0oURANHxCKokA3Y,OXXO Ofarril MEX,convenience_store,"['convenience_store', 'home_goods_store', 'finance', 'travel_agency', 'food', 'store', 'point_of_interest', 'establishment']",20,,"Romulo O Farril, Don Manuelito 298, Olivar de los Padres, Ciudad de México",19.3382995,-99.2133966,OPERATIONAL,4.3
ChIJIa2gC28A0oURncK47BkVrOs,La Nueva Ruta,convenience_store,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']",1,,"Bahía #127, Ampliación Águilas, Ciudad de México",19.3496604,-99.2215785,CLOSED_TEMPORARILY,1
ChIJoxV4DRIA0oUR5iRYnN_YGRk,Abarrotes Asflores,convenience_store,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']",1,,"Avenida las Flores 639, Flor de María, Ciudad de México",19.3478621,-99.207734,OPERATIONAL,5
ChIJIeU8DQsA0oUR725RbZQPbGk,EL SOL,convenience_store,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']",,,"Transmisiones 423, Olivar de los Padres, Ciudad de México",19.3396294,-99.2098784,OPERATIONAL,
ChIJ7zySYVMB0oURuqTK2GWd-KA,7-Eleven,convenience_store,"['convenience_store', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",10,,"Rómulo O'Farrill 298, Olivar de los Padres, Ciudad de México",19.3377875,-99.2138054,OPERATIONAL,3.6
ChIJe6dhGgsA0oUR239PCRHCjzw,LA VENTANITA,convenience_store,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",1,,"Rómulo O'Farrill 923, Olivar de los Padres, Ciudad de México",19.3389346,-99.2102952,CLOSED_TEMPORARILY,5
ChIJ70hOigsA0oURpM0c7NSi-Ok,Abarrotes La Guadalupana,convenience_store,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",1,,Mexico,19.3411108,-99.2081249,OPERATIONAL,4
ChIJ3amNigsA0oURIMF8fXMrv_c,Abarrotes Güicho,convenience_store,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",4,,"Avenida Toluca 167, Olivar de los Padres, Ciudad de México",19.3411769,-99.2080437,OPERATIONAL,3
ChIJQauarnoA0oURngxpIjYFCTo,"Abarrotes, Vinos y Licores ""El Negro José""",convenience_store,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",18,,"L38 Mz10, Rio Guadalupe, San Clemente Norte, Ciudad de México",19.3459828,-99.2236463,OPERATIONAL,4.3
ChIJ553B8WsA0oURIXlRkbZBnKs,Abarrotes Carlin,convenience_store,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",5,,"Cuarta cerrada de las Águilas, Calle Escollo 14, 1ra Sección las Águilas, Ciudad de México",19.3532343,-99.2166609,OPERATIONAL,4
ChIJz78bYm8A0oURvEpRcT-_sIY,ABARROTES MARILU,convenience_store,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",1,,"Islote, Calzada de las Águilas #169",19.3498293,-99.2224671,OPERATIONAL,2
ChIJe_L5DaEB0oUREgMWb8XWEG8,Abarrotes La Gloría,convenience_store,"['convenience_store', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']",9,,"Acámbaro 20-Local 1 y 2, Lomas de San Ángel Inn, Ciudad de México",19.3420386,-99.2072596,OPERATIONAL,4.7
ChIJi9ks7WsA0oURDQQBMW0T0WI,Tortillería Estrellita,convenience_store,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",,,"Calzada de las Águilas 735, 1ra Sección las Águilas, Ciudad de México",19.3535118,-99.216217,CLOSED_TEMPORARILY,
ChIJo7kofWUA0oURp1xyw8uuX3c,"Abarrotes Y Cremeria ""Renata""",convenience_store,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",,,"Avenida de Los Pinos, San Clemente Sur, Ciudad de México",19.3485872,-99.2232889,OPERATIONAL,
ChIJJUFmL28A0oUROUk-ZDWttwQ,Miscelanea San Juditas,convenience_store,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",3,,"Calle Escollo 38-BIS, Águilas, Ciudad de México",19.3517148,-99.2208176,OPERATIONAL,5
ChIJvR7Ta28A0oUR5x7nkdnN6Aw,Abarrotes Tita Recauderia,convenience_store,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",,,"Cerrada de Islote 146, Ampliación Águilas, Ciudad de México",19.3506199,-99.2221146,OPERATIONAL,
ChIJOTQisXoA0oURzAhQtTcrVe8,ABARROTES EL REGALO,convenience_store,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",,,"Rio Guadalupe, San Clemente Sur, Ciudad de México",19.3458414,-99.2241952,OPERATIONAL,
ChIJaTTtHhIA0oURkN1g4MEk6Fo,LA VICTORIA,convenience_store,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",,,"Avenida las Flores, Ciudad de México",19.3483495,-99.2066894,OPERATIONAL,
ChIJ0b5tmCYB0oUR_9UdXdv8kpQ,Acuario kareli,convenience_store,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",1,,"Tercera Cerrada Bahía 1076, San Clemente Sur, Ciudad de México",19.3494318,-99.2233358,OPERATIONAL,1
ChIJXZvmW2kA0oURGJzh_bmr8A4,ABARROTES Y CREMERIA 3 REGALOS,convenience_store,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",1,,"1a Tarango 1, Ciudad de México",19.3535933,-99.2180409,OPERATIONAL,2
ChIJC4B-MVgB0oURX-soJwOgoB8,Se-Tec,convenience_store,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",1,,"Avenida Toluca 585-local 13, Olivar de los Padres, Ciudad de México",19.3386047,-99.2212689,CLOSED_TEMPORARILY,5
ChIJVQMbb9UB0oURwaobU9EdV6g,7-Eleven,convenience_store,"['convenience_store', 'grocery_or_supermarket', 'point_of_interest', 'food', 'store', 'establishment']",,,"Calzada de las Águilas 1063, Ampliacion, Las Águilas, Ciudad de México",19.3500054,-99.2231101,OPERATIONAL,
ChIJl2uSZm8A0oUROO_PPG4RbFw,Abarrotes Santos Panino,convenience_store,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",4,,"Cerrada de Islote 159, Ampliación Águilas, Ciudad de México",19.3506164,-99.2226842,OPERATIONAL,4
ChIJq7tLRm8A0oURnVynoR7ySNM,LA VENTANITA,convenience_store,"['convenience_store', 'point_of_interest', 'food', 'store', 'establishment']",,,"Andador 12 23, 3er Parque las Águilas, Ciudad de México",19.3514888,-99.2219508,OPERATIONAL,
ChIJ56OVAncA0oURCFn-MvmdlF0,Bodegas Alianza,liquor_store,"['liquor_store', 'food', 'point_of_interest', 'store', 'establishment']",134,,"Avenida Toluca 207-Local A, Olivar de los Padres, Ciudad de México",19.3410726,-99.2091776,OPERATIONAL,4.5
ChIJQehLCmwA0oUR2vIZzurIDuk,Bodegas Alianza,liquor_store,"['liquor_store', 'food', 'point_of_interest', 'store', 'establishment']",281,,"Calzada de las Águilas 851, 1ra Sección las Águilas, Ciudad de México",19.352559,-99.2165915,OPERATIONAL,4.4
ChIJgcBg4PYB0oUR0xEaeJZWFRI,VINOLOGY,liquor_store,"['liquor_store', 'food', 'point_of_interest', 'store', 'establishment']",1,,"Calzada de las Águilas 1040, Ampliación Águilas, Ciudad de México",19.3499685,-99.2220086,OPERATIONAL,5
ChIJDX5ZA3cA0oURuXw7g7aoXv8,BEACHWEAR Beach dreams,clothing_store,"['clothing_store', 'point_of_interest', 'store', 'establishment']",9,,"Avenida Toluca 373, Olivar de los Padres, Ciudad de México",19.3403409,-99.2145543,OPERATIONAL,4.3
ChIJh7tyFnQA0oURLl1PQDQ_fko,Farmacia San Pablo Av. Toluca,clothing_store,"['pharmacy', 'drugstore', 'clothing_store', 'point_of_interest', 'food', 'health', 'store', 'establishment']",199,,"Avenida Toluca 446-Local A, Ciudad de México",19.3394292,-99.2165291,OPERATIONAL,3.9
ChIJVYtA6m4A0oUR93pUdA4Vs_Y,Pieles Morales,clothing_store,"['clothing_store', 'point_of_interest', 'store', 'establishment']",6,,"Calzada de las Águilas 940, Águilas, Ciudad de México",19.3507811,-99.2192519,OPERATIONAL,4.2
ChIJSRjDC2wA0oUREGOEcal1ApY,Farmacias San Pablo Águilas,clothing_store,"['pharmacy', 'drugstore', 'clothing_store', 'point_of_interest', 'food', 'health', 'store', 'establishment']",263,,"Calzada de las Águilas 837-y 835, Ciudad de México",19.352684,-99.216488,OPERATIONAL,3.9
ChIJ6XsNI9EB0oURG6ndfAKchqo,nanima garments,clothing_store,"['clothing_store', 'point_of_interest', 'store', 'establishment']",,,"Calz. desierto de losleones 4375-B Col, Lomas de los Ángeles Tetelpan, Ciudad de México",19.3458397,-99.2163718,OPERATIONAL,
ChIJjSp9k3IA0oURgXYqfsJucxs,Moda Playa MX,clothing_store,"['clothing_store', 'point_of_interest', 'store', 'establishment']",,,"Desierto de los Leones 4375-Edificio F1 depto. 603, Col, Lomas de los Ángeles Tetelpan, Ciudad de México",19.3455254,-99.2137912,CLOSED_TEMPORARILY,
ChIJddRv2sgB0oURfgEzRawtxpA,Perfumes Bio Essence,clothing_store,"['clothing_store', 'point_of_interest', 'store', 'establishment']",,,"Desierto de los Leones 4532, Lomas de los Ángeles Tetelpan, Ciudad de México",19.3430483,-99.2167952,CLOSED_TEMPORARILY,
ChIJpwaTJwAB0oURur8R7h87BoE,Personalizedval,clothing_store,"['clothing_store', 'point_of_interest', 'store', 'establishment']",1,,"Calle Colina 20, Ampliación Águilas, Ciudad de México",19.3477712,-99.2166153,OPERATIONAL,5
ChIJK_7XJAAB0oURhQPWRwuw3mk,Promoda Altolivo,clothing_store,"['clothing_store', 'point_of_interest', 'store', 'establishment']",3,,"Avenida Toluca 479, Olivar de los Padres, Ciudad de México",19.3405905,-99.2182884,OPERATIONAL,4.7
ChIJxeEAHvX_zYURWF1kwq1CWM4,La Casita de Disfraces,clothing_store,"['clothing_store', 'point_of_interest', 'store', 'establishment']",21,,"Avenida Toluca 475, Olivar de los Padres, Ciudad de México",19.3397878,-99.2165839,OPERATIONAL,4
ChIJyRoS8G4A0oURm_9-pGCzV5g,Am Expression,clothing_store,"['clothing_store', 'point_of_interest', 'store', 'establishment']",5,,"Bahía Lt 1 Mz 32, Ampliación Águilas, Ciudad de México",19.3501118,-99.2196217,OPERATIONAL,5
ChIJWzIMvW4A0oURqk3hUpSNnGM,TRAJES DE PIEL PARA MOTOCICLISTAS Capricornio,clothing_store,"['clothing_store', 'point_of_interest', 'store', 'establishment']",23,,"Calzada de las Águilas 912, Ampliación Águilas, Ciudad de México",19.3510793,-99.2184686,OPERATIONAL,4.3
ChIJrwEppG4A0oURXHwUtoFjjMk,Foto Galigy,clothing_store,"['clothing_store', 'electronics_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']",33,,"Calzada de las Águilas 901, 2do Parque las Águilas, Ciudad de México",19.3515998,-99.2180021,OPERATIONAL,3.8
ChIJbxOKDW8A0oUR3-toBSKpYnY,Marqet,clothing_store,"['clothing_store', 'point_of_interest', 'store', 'establishment']",,,"Calzada de las Águilas 1024, Águilas, Ciudad de México",19.3501426,-99.2215107,OPERATIONAL,
ChIJPQWEfnYA0oUR_pV2rpkfzaA,Moda Ivano S.A. de C.V.,clothing_store,"['clothing_store', 'point_of_interest', 'store', 'establishment']",,,"Avenida Torres de Ixtapantongo 380, Olivar de los Padres, Ciudad de México",19.3377975,-99.2170068,CLOSED_TEMPORARILY,
ChIJKWRWgSsB0oUR28JtVwMov4c,Bazar fashion,clothing_store,"['clothing_store', 'point_of_interest', 'store', 'establishment']",,,"Calzada de las Águilas 1054, Ampliación Águilas, Ciudad de México",19.3497002,-99.2225974,CLOSED_TEMPORARILY,
ChIJp1U4JAAB0oUR4gN41bW_rAo,Paola Store,clothing_store,"['clothing_store', 'point_of_interest', 'store', 'establishment']",,,"1er. Andador Alcanfores, Ampliación Águilas, Ciudad de México",19.3478956,-99.2235378,OPERATIONAL,
ChIJnVW5gGUA0oURVBVHz9qf5uc,Bliss Boutique,clothing_store,"['beauty_salon', 'clothing_store', 'point_of_interest', 'store', 'establishment']",1,,"Calzada de las Águilas 1062, Ampliación Águilas, Ciudad de México",19.3496267,-99.2231591,OPERATIONAL,1
ChIJq3i_WuMB0oURzDkDlb6IFf0,Bshooping,clothing_store,"['clothing_store', 'point_of_interest', 'store', 'establishment']",3,,"Calle Tarango 2, 3er Parque las Águilas, Ciudad de México",19.3535619,-99.2180404,CLOSED_TEMPORARILY,5
ChIJkd5I7v0B0oURZ7VrdhpoIUM,Carolasa Moda,clothing_store,"['clothing_store', 'point_of_interest', 'store', 'establishment']",2,,"Avenida Toluca 585-Local 3, Del, Olivar de los Padres, Ciudad de México",19.3383131,-99.2211694,OPERATIONAL,5
ChIJVQQSpG4A0oURVUWMWuR9Rqw,Fotomecánica - Águilas,electronics_store,"['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",447,,"Calzada de las Águilas 905, Colonia Ampliación, Las Águilas, Ciudad de México",19.3515702,-99.2180239,OPERATIONAL,4.2
ChIJI_AuzdEB0oUR1FYDhiVTuTc,Electrónica COM S.A. de C.V.,electronics_store,"['electronics_store', 'store', 'point_of_interest', 'establishment']",7,,"Avenida Toluca 464-Int 302, Olivar de los Padres, Ciudad de México",19.339155,-99.2172742,OPERATIONAL,4.4
ChIJaRHPGmMA0oURXKb3hPU2rok,NIKKO AUTOBOUTIQUE,electronics_store,"['car_repair', 'electronics_store', 'store', 'point_of_interest', 'establishment']",71,,"Calzada de las Águilas 863, Ampliación, Las Águilas, Ciudad de México",19.3523455,-99.2169609,OPERATIONAL,3.9
ChIJa5fI1aYB0oURdR5KY5Nppss,Foto Estudio Alta Imagen (Fotografía e Impresión Fine Art),electronics_store,"['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",22,,"Desierto de los Leones, Tetelpan, Ciudad de México",19.3429706,-99.2171654,OPERATIONAL,5
ChIJpwlOvQ8B0oURuWxVWSNiaNQ,ENTO,electronics_store,"['electronics_store', 'store', 'point_of_interest', 'establishment']",,,"Calz. Desierto de los Leones 4373 Lomas de los Ángeles, Pueblo de Tetelpan, Ciudad de México",19.3462626,-99.2114319,OPERATIONAL,
ChIJ8TVsoA0A0oURRySq_LAPFHY,FOTO ESTUDIO Y VIDEO Benny,electronics_store,"['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",28,,"Desierto de los Leones 4297, La Herradura, Ciudad de México",19.3455078,-99.2092404,OPERATIONAL,3.7
ChIJaw5TH3QA0oUR6bHEHCsT-4A,Lumtec S.A. de C.V,electronics_store,"['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",25,,"Avenida Toluca No. 460, Olivar de los Padres, Ciudad de México",19.3392597,-99.217098,OPERATIONAL,4.2
ChIJb5ItenoA0oURZtkg65F1XOE,Foto Estudio DIAMANTE,electronics_store,"['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",18,,"Desierto de los Leones 4837, Tetelpan, Ciudad de México",19.3429682,-99.2235517,OPERATIONAL,3.4
ChIJiQrIeG8A0oUROjmRJX2UL-A,Jl Audio Auto Boutique,electronics_store,"['electronics_store', 'car_repair', 'store', 'point_of_interest', 'establishment']",,,"Segunda Cerrada Bahía 16, Ampliación Águilas, Ciudad de México",19.3494578,-99.2227834,OPERATIONAL,
ChIJT7fzyEIB0oURPAwX79TFsW0,Electromex,electronics_store,"['electronics_store', 'store', 'point_of_interest', 'establishment']",8,,"Calzada de las Águilas 927, Las Águilas, Ciudad de México",19.3540535,-99.2162627,OPERATIONAL,4
ChIJec8uEQAB0oURUrjlXdL7jAo,Tiendas 3B,shopping_mall,"['shopping_mall', 'point_of_interest', 'establishment']",23,,"Avenida Toluca 414, Olivar de los Padres, Ciudad de México",19.3397828,-99.2153969,OPERATIONAL,4.7
ChIJoZVJAxkB0oUR7dPu4I_9at8,Altolivo,shopping_mall,"['shopping_mall', 'point_of_interest', 'establishment']",134,,"Avenida Toluca 481, Olivar de los Padres",19.3399768,-99.2180149,OPERATIONAL,4.4
ChIJ__9M6m4A0oURs6lNz5StyR4,Doll Skin,shopping_mall,"['shopping_mall', 'point_of_interest', 'establishment']",2,,"Calzada de las Águilas 938-b, Ampliación Águilas, Ciudad de México",19.3507809,-99.2191197,OPERATIONAL,4
ChIJtcbqD8QB0oUR4pyKFS9c5YQ,wme av toluca,shopping_mall,"['shopping_mall', 'point_of_interest', 'establishment']",,,"Avenida Toluca 511, Olivar de los Padres, Ciudad de México",19.3395079,-99.2188982,OPERATIONAL,
ChIJ8-mVBWwA0oURJSoaEe90J9k,ALU-VITRA,shopping_mall,"['shopping_mall', 'point_of_interest', 'establishment']",13,,"Calzada de las Águilas 873-Local D, 1ra Sección las Águilas, Ciudad de México",19.3521374,-99.2170929,OPERATIONAL,3.9
ChIJw4hLOAAB0oURkaKzz_vjCuE,Comercial Arleblan,shopping_mall,"['shopping_mall', 'point_of_interest', 'establishment']",,,"Walmart, Calzada de las Águilas, Parque las Águilas, Ciudad de México",19.35336,-99.216195,OPERATIONAL,
ChIJx--v8msA0oURrnq-BJflXbw,MINIMALL,shopping_mall,"['shopping_mall', 'point_of_interest', 'establishment']",249,,"Esquina Calzada de la Aguilas, Cuarta Cerrada las Águilas, 3er Parque las Águilas, Ciudad de México",19.353501,-99.2163902,OPERATIONAL,4.2
ChIJU5PvG3cA0oURdJv5b0EwVXQ,Safe Plaza,shopping_mall,"['shopping_mall', 'point_of_interest', 'establishment']",344,,"Avenida Toluca 571-piso 1 local 10, Olivar de los Padres, Ciudad de México",19.3386769,-99.2208015,OPERATIONAL,4.3
ChIJDX5ZA3cA0oUROR8lvP_c3ks,The square,shopping_mall,"['shopping_mall', 'point_of_interest', 'establishment']",523,,"Avenida Toluca 571, Olivar de los Padres, Ciudad de México",19.3386769,-99.2208015,OPERATIONAL,4.1
ChIJN3R7BXcA0oURGBWfYFH3GjE,SQUARE PLAZA,shopping_mall,"['shopping_mall', 'point_of_interest', 'establishment']",25,,"Avenida Toluca 585, Olivar de los Padres, Ciudad de México",19.3386519,-99.2211467,OPERATIONAL,4.1
ChIJo6hooAwA0oURyWjEYcPRFps,La super,hardware_store,"['hardware_store', 'store', 'point_of_interest', 'establishment']",53,,"Avenida Toluca 253, Olivar de los Padres, Ciudad de México",19.3412921,-99.2107503,OPERATIONAL,4.1
ChIJfTCzyHMA0oURxV2lN2n01b0,SERVICIO RODRÍGUEZ FERRETERÍA Y PLOMERÍA,hardware_store,"['hardware_store', 'store', 'point_of_interest', 'establishment']",4,,"Desierto de los Leones 4524, Lomas de los Ángeles Tetelpan, Ciudad de México",19.3430121,-99.2166841,OPERATIONAL,5
ChIJj3MWY3EA0oURxrTdH66VKsQ,La Juanita,hardware_store,"['hardware_store', 'store', 'point_of_interest', 'establishment']",22,,"Desierto de los Leones 4419, Lomas de los Ángeles Tetelpan, Ciudad de México",19.342856,-99.217821,OPERATIONAL,4.1
ChIJlS3qSmkA0oURQIN8ZZnum6c,Asbestos Y Ferreteria El Yaqui,hardware_store,"['hardware_store', 'store', 'point_of_interest', 'establishment']",9,,"Calle 4 1, Lomas de los Ángeles Tetelpan, Ciudad de México",19.343348,-99.211534,OPERATIONAL,4
ChIJ-_YeIHQA0oURJrdT6Tlndv0,Ferretera Marfer S.A. de C.V.,hardware_store,"['hardware_store', 'store', 'point_of_interest', 'establishment']",,,"Avenida Toluca 475, Olivar de los Padres, Ciudad de México",19.3397893,-99.2165899,OPERATIONAL,
ChIJq5zeUCoB0oURRo9H0JNiCb8,FERRETROX,hardware_store,"['hardware_store', 'store', 'point_of_interest', 'establishment']",,,"Avenida Toluca 475, Olivar de los Padres",19.3397878,-99.2165839,OPERATIONAL,
ChIJmWzjtEkB0oURgRVDiAViu_Y,Ferretería Los Acabados Truper,hardware_store,"['hardware_store', 'store', 'point_of_interest', 'establishment']",9,,"Desierto de los Leones 4237-local H, Flor de María, Ciudad de México",19.3469707,-99.2074506,OPERATIONAL,3.9
ChIJPy46cm8A0oURL0vNvqDGZKI,Refacciones Herrera,hardware_store,"['car_repair', 'hardware_store', 'store', 'point_of_interest', 'establishment']",25,,"Calzada de las Águilas 1040, Ampliación Águilas, Ciudad de México",19.3499752,-99.2220424,OPERATIONAL,3.5
ChIJOf8A32P_0YURBAVTcdypZG0,Mis Puertas Y Ventanas,hardware_store,"['hardware_store', 'store', 'point_of_interest', 'establishment']",20,,"Rómulo O'Farril 434, Olivar de los Padres, Ciudad de México",19.3385034,-99.2103364,OPERATIONAL,4.1
ChIJO3-oIQ0A0oURWUThePjBgUE,Kolibran de México,book_store,"['book_store', 'point_of_interest', 'store', 'establishment']",,,"Desierto de los Leones 117, Ciudad de México",19.343957,-99.2115184,CLOSED_TEMPORARILY,
ChIJ__-vgHMA0oURulDdDdteHr0,Expresso Bibliográfico,book_store,"['book_store', 'point_of_interest', 'store', 'establishment']",1,,"Avenida Toluca 373, Olivar de los Padres, Ciudad de México",19.3409435,-99.2151321,OPERATIONAL,5
ChIJQYUQuRoB0oURomEiSMakqCw,La Medida de los Tiempos,book_store,"['book_store', 'point_of_interest', 'store', 'establishment']",,,"Cerrada de Avenida Toluca, Olivar de los Padres, Ciudad de México",19.3408167,-99.2103439,OPERATIONAL,
ChIJo82pjcEB0oURlZiY2WE2AlE,Netizen Digital Solutions,book_store,"['book_store', 'point_of_interest', 'store', 'establishment']",1,,"Desierto de los Leones 4855-Interior 47 oficina 3, Ciudad de México",19.3430644,-99.2241828,OPERATIONAL,1
ChIJ5zcXVDMB0oURUZ0SitVPlck,CAMINADORAS reparación ELIPTICA técnico APARATOS EJERCICIO mantenimiento GYM BIKLAS MX,gym,"['gym', 'point_of_interest', 'health', 'establishment']",11,,"Desierto de los Leones 4404-2, Lomas de los Ángeles Tetelpan",19.3441971,-99.2108249,OPERATIONAL,3.5
ChIJndH1nfcB0oURrNQ6YLcxLnU,Planet Fitness,gym,"['gym', 'point_of_interest', 'health', 'establishment']",92,,"Avenida Toluca 479, Olivar de los Padres, Ciudad de México",19.3403858,-99.2183437,OPERATIONAL,4
ChIJFW34AQAB0oURIrfQWMV8FcE,COMMANDO Av. Toluca,gym,"['gym', 'point_of_interest', 'health', 'establishment']",4,,"Avenida Toluca 481, Olivar de los Padres, Ciudad de México",19.3401624,-99.2180496,OPERATIONAL,4
ChIJLURwOtUB0oURAJTetWa_sdo,Rise Hybrid Training,gym,"['gym', 'point_of_interest', 'health', 'establishment']",1,,"Avenida Toluca 481, Olivar de los padres, Plaza Altolivo, Ciudad de México",19.3394395,-99.2176442,OPERATIONAL,5
ChIJ5Yrx-m4A0oUR4fEgHwOXpPs,American Fitness Gym,gym,"['gym', 'point_of_interest', 'health', 'establishment']",78,,"Bahía 78, Ampliación Águilas, Ciudad de México",19.350124,-99.2196831,OPERATIONAL,4.7
ChIJSYGPLgAB0oURxZZJ52ANnCA,Sagredo Boxing Club,gym,"['gym', 'point_of_interest', 'health', 'establishment']",1,,"Avenida Toluca 215, Olivar de los Padres, Ciudad de México",19.3410906,-99.2097874,OPERATIONAL,1
ChIJNzlgpB8B0oURdFDCBh08-2M,Reckless Community Crossfit,gym,"['gym', 'point_of_interest', 'health', 'establishment']",19,,"Rómulo O'Farrill 298, Olivar de los Padres, Ciudad de México",19.3382829,-99.2135957,OPERATIONAL,4.8
ChIJp2RWCGwA0oURc6wTEHtoh0M,Potenza Fitness,gym,"['gym', 'point_of_interest', 'health', 'establishment']",65,,"Calzada de las Águilas, 1ra Sección las Águilas, Ciudad de México",19.3524169,-99.2168579,OPERATIONAL,4.5
ChIJXwJ8yCoB0oURg9N-QYgMQao,Yoga Kul,gym,"['gym', 'point_of_interest', 'health', 'establishment']",3,,"Rómulo O'Farrill 1027, Lomas, San Ángel Inn, Ciudad de México",19.346053,-99.207494,OPERATIONAL,5
ChIJHz-Ff3YA0oURkc7yDxiZHUs,Boundless By Arcan Crossfit Funcional Center,gym,"['gym', 'point_of_interest', 'health', 'establishment']",6,,"Avenida Torres de Ixtapantongo 380, Olivar de los Padres, Ciudad de México",19.3379433,-99.2163916,CLOSED_TEMPORARILY,4.5
ChIJ_5-FUfsB0oURBze02cJrl2k,La cima center,gym,"['gym', 'point_of_interest', 'health', 'establishment']",5,,"Calle Cerrrada de Seminario 24 b, Ciudad de México",19.3395255,-99.2205231,OPERATIONAL,4.4
ChIJE6x1VUEB0oURIAcD_rO3BcU,By Life Fit Gym,gym,"['gym', 'point_of_interest', 'health', 'establishment']",18,,"Calzada de las Águilas 1038, Ampliación Águilas, Ciudad de México",19.3498275,-99.2219052,OPERATIONAL,4.8
ChIJYcFqspcB0oURpd91Inhq5nA,MYGYM,gym,"['gym', 'point_of_interest', 'health', 'establishment']",26,,"Calle san Agustín colonia, Rio Guadalupe, Ciudad de México",19.3442151,-99.2235941,OPERATIONAL,4.7
ChIJ34vuQPgB0oURdKoBh5cP1Ww,Korp CDMX,gym,"['gym', 'point_of_interest', 'health', 'establishment']",5,,"avenida toluca, Transmisiones 157-local 11, Olivar de los Padres, Ciudad de México",19.3411735,-99.2077433,OPERATIONAL,1
ChIJd8WpRw0B0oURQLAsLRONNwc,Suplementos san angel,gym,"['gym', 'point_of_interest', 'health', 'establishment']",,,"Rómulo O'Farril, Ciudad de México",19.3393538,-99.2091556,OPERATIONAL,
ChIJtZBxTAAB0oURM1Df8YQOWzE,El guapo del Sentra,gym,"['gym', 'point_of_interest', 'health', 'establishment']",,,"Rómulo O'Farrill 421, Olivar de los Padres, Ciudad de México",19.3397515,-99.2086719,OPERATIONAL,
ChIJcU6A6fIB0oUR8JTzMytFoNI,Breathe Wellness Studio Mx,gym,"['gym', 'point_of_interest', 'health', 'establishment']",12,,"Avenida Toluca 571-local 2 primer piso, Olivar de los Padres",19.3384765,-99.220712,OPERATIONAL,4.9
ChIJ8-29BWwA0oURT318bDQ-fEw,Homeopáticos SCHÜSSLER,pharmacy,"['pharmacy', 'drugstore', 'point_of_interest', 'store', 'health', 'establishment']",,,"Calzada de las Águilas 873, Lomas de, Las Águilas, Ciudad de México",19.3521779,-99.2169806,OPERATIONAL,
ChIJORJ_8msA0oURO6NNzys6_tY,Farmacias Similares,pharmacy,"['pharmacy', 'point_of_interest', 'store', 'health', 'establishment']",28,,"Cuarta Cerrada las Águilas 807, 1ra Sección las Águilas, Ciudad de México",19.353387,-99.216451,OPERATIONAL,3.8
ChIJWeMot3MA0oURNd-LlXxg2Y0,Farmacias Berlin,pharmacy,"['drugstore', 'pharmacy', 'point_of_interest', 'store', 'health', 'establishment']",3,,"Calz. Desierto de Los Leones, Calle 8 esq, Lomas de los Ángeles Tetelpan, Ciudad de México",19.3432066,-99.215904,OPERATIONAL,5
ChIJsQsesXMA0oURXcK3MBm1fCI,LUNA,pharmacy,"['pharmacy', 'point_of_interest', 'store', 'health', 'establishment']",1,,"Desierto de los Leones 5, Lomas de los Ángeles Tetelpan, Ciudad de México",19.3435943,-99.212345,OPERATIONAL,5
