place_id,name,latitud,longitud,rating,user_ratings_total,id_estatus,id_colonia,id_macro,id_lista_types,sector_1,sector_2,sector_3,sector_4,sector_5,sector_6,sector_7
ChIJEfzGBAABzoURCvuRwRYB78k,PURO GUASAVE,19.2617821,-99.1151503,5.0,3,1,1703.0,1,"[45, 11]",True,False,False,False,False,False,False
ChIJGWQa-jwBzoURXrFPlkq0S9Y,JEAN BAR,19.2617484,-99.1151104,4.5,46,1,1712.0,1,"[25, 45, 11]",True,False,False,False,False,False,False
ChIJuzOJfl4BzoURe8AEi-zzYEo,DEL BARRIO SUSHI,19.2628427,-99.1163098,4.5,47,1,1701.0,1,"[17, 45, 11]",True,False,False,False,False,False,False
ChIJlU3gSUEBzoURv77aPHf1gFw,LA COCHI DE XOCHI,19.2636948,-99.11932670000002,3.8,35,1,1701.0,1,"[45, 11]",True,False,False,False,False,False,False
ChIJF7hw4IUBzoURak3PoKsmOfs,CAFE D' VOLADA,19.2558406,-99.1233714,1.0,2,0,1237.0,1,"[18, 45, 11]",True,False,False,False,False,False,False
ChIJc6azaiIBzoURff0sl450wbY,COMOENCASA,19.255851,-99.1233851,5.0,2,1,1713.0,1,"[45, 11]",True,False,False,False,False,False,False
ChIJ988ETkEBzoUR8PmRBMorsOA,LONCHERIA ANGELITA,19.2637033,-99.1186593,4.0,2,1,,1,"[45, 11]",True,False,False,False,False,False,False
ChIJERcG5zEBzoURNsnX4TSmX18,SENOR GABOS,19.2634072,-99.1172441,4.2,16,1,1701.0,1,"[45, 11]",True,False,False,False,False,False,False
ChIJn_lQ9kMBzoURFrGmLhIVrTk,TONY'S PIZZA,19.263418,-99.1170279,4.3,12,0,1701.0,1,"[14, 45, 11]",True,False,False,False,False,False,False
ChIJkd_ldEQBzoURwsXfr4jTj00,EL PORTON,19.2631677,-99.1164837,4.2,12,1,1701.0,1,"[45, 11]",True,False,False,False,False,False,False
ChIJyxTZdEQBzoUR6E8KH2SHmM4,COCINA ECONOMICA LAS DELICIAS,19.2631282,-99.1163952,3.4,5,1,1701.0,1,"[45, 11]",True,False,False,False,False,False,False
ChIJh8boV0EBzoURKBIyKPuaYoQ,GUTIERREZ SUAREZ JOAQUIN,19.2635677,-99.1172406,4.8,6,1,1701.0,1,"[17, 45, 11]",True,False,False,False,False,False,False
ChIJVYasMAABzoURmXyaTqO0oHE,DESAYUNOS LA TIA,19.2636301,-99.1173944,4.0,1,0,1714.0,1,"[45, 11]",True,False,False,False,False,False,False
ChIJmfvqQl0BzoUR2dzb1JumYxI,COCINA LAS PALMAS,19.26392569999999,-99.1182982,4.0,1,1,1701.0,1,"[45, 11]",True,False,False,False,False,False,False
ChIJM9SjYgABzoURCkQ2iRVgW60,KREPAS SABROSISIMAS DIVISION DEL NORTE.,19.2642115,-99.1187965,5.0,3,1,1701.0,1,"[45, 11, 41]",True,False,False,False,False,False,False
ChIJvQXYMwABzoUR5UaKrgMs12c,PAPEANDO 🍟,19.2641779,-99.1184322,4.6,5,1,1701.0,1,"[45, 11]",True,False,False,False,False,False,False
ChIJPQtoVTgBzoURT2LCAmMG19A,MARQUESITAS PLAYA DEL CARMEN,19.2640045,-99.1173994,4.0,39,0,1702.0,1,"[45, 11]",True,False,False,False,False,False,False
ChIJ3UG3RkEBzoURluuNieZ9c0E,TACOS LA HUICHAPAN,19.2643077,-99.1190553,3.9,284,1,1701.0,1,"[45, 11]",True,False,False,False,False,False,False
ChIJdb_MCQABzoURInfZ-7xQd_4,ITALIANNIS,19.2641559,-99.1174617,4.3,48,1,,1,"[45, 11]",True,False,False,False,False,False,False
ChIJG8iC9TgBzoURXS9vcOPaX5Y,TAQUERIA Y TORTERIA ALDAMA ACUEDUCTO,19.2600577,-99.1250412,5.0,1,1,,1,"[45, 11]",True,False,False,False,False,False,False
ChIJzew8tgMBzoURWyJo_azlouA,EL BUEN SAZON,19.2531826,-99.1187148,3.8,130,1,1709.0,1,"[45, 11]",True,False,False,False,False,False,False
ChIJI0Xtbf0BzoURQS6tisGggSk,DESAYUNOS NACHITO'S,19.2643472,-99.1178851,2.7,3,1,1702.0,1,"[45, 11]",True,False,False,False,False,False,False
ChIJqZ4kgbEBzoURe8CNXeAp2Vg,TIJUANITO RANCH,19.2645222,-99.1192106,4.3,118,1,1715.0,1,"[45, 11]",True,False,False,False,False,False,False
ChIJYb0CJwABzoURhZvgugcEGWM,ANTOJITOS ALICE,19.25980599999999,-99.1252003,3.0,2,1,1707.0,1,"[45, 11]",True,False,False,False,False,False,False
ChIJ_XcU5EMBzoURfac6givHzl8,COCINA ECONOMICA LA TRADICION,19.26435,-99.1174326,4.5,2,1,1702.0,1,"[45, 11]",True,False,False,False,False,False,False
ChIJ3dI0TbgBzoURbeNiM3iKb4c,RESTAURANTE GUSTOV,19.2645377,-99.1181911,5.0,1,0,1702.0,1,"[45, 11]",True,False,False,False,False,False,False
ChIJ41XBJQABzoURjD5J2_NSxio,LEMON DUCK CAFE,19.25984399999999,-99.1172905,5.0,23,1,1706.0,1,"[18, 11, 41]",True,False,False,False,False,False,False
ChIJUxim7EUBzoURsG8WWqJv8dU,ROMA CAFE XOCHIMILCO,19.25851,-99.1166495,4.1,458,1,1706.0,1,"[18, 11, 41]",True,False,False,False,False,False,False
ChIJT34l22H_0YURKr7RWszo20Y,KALICAO,19.2564066,-99.1168381,5.0,2,1,1706.0,1,"[18, 11]",True,False,False,False,False,False,False
ChIJfXD5qFMBzoUR5OthO7G-8Fo,ESTACION HUICHAPAN PROTEIN CLUB,19.2626419,-99.1171048,4.6,5,0,1701.0,1,"[18, 11, 41]",True,False,False,False,False,False,False
ChIJg1CRBkcBzoURLf6uDhdu6Kc,MI CAFE Y ALGO MAS,19.2636992,-99.116778,4.2,50,1,1702.0,1,"[18, 11, 41]",True,False,False,False,False,False,False
ChIJ__65uE4BzoURT5rCnIFPtak,CAFE ANTSETIK,19.2530508,-99.1169641,4.5,69,1,1709.0,1,"[18, 11, 41]",True,False,False,False,False,False,False
ChIJNxyf8DgBzoURnsZEBkq-toY,INTERNET SPEED ZONE,19.2604602,-99.1255399,4.5,4,0,1237.0,1,"[18, 11]",True,False,False,False,False,False,False
ChIJG3V6buQBzoUR86WYqNrD7Wo,DOLCE AMORE MARGARITA,19.2541162,-99.1149294,4.8,12,1,1706.0,1,"[18, 11, 41]",True,False,False,False,False,False,False
ChIJM7xl5kMBzoURzAX7o8ReOkM,LA CASA DE MARILU,19.2645901,-99.1167278,4.2,50,0,1702.0,1,"[45, 18, 11]",True,False,False,False,False,False,False
ChIJnxlOQ5wBzoURXDR6Dpvmyjc,DEMEX ARTE LIBROS & CAFE,19.2543371,-99.1142625,4.8,13,1,1716.0,1,"[46, 18, 11, 41]",True,False,False,False,False,False,False
ChIJlamaER4BzoURUaLS87DTmv4,CAFE SUR,19.2523005,-99.11914790000002,5.0,4,1,1709.0,1,"[18, 11, 41]",True,False,False,False,False,False,False
ChIJp2YRPwABzoURgVjCLTzaFPM,CAFE 7 GATOS,19.265373,-99.1177484,5.0,6,1,1701.0,1,"[18, 11, 41]",True,False,False,False,False,False,False
ChIJ-_y6SAABzoURChjAwQbL3Hk,"COMEDOR ESCOLAR ""TOKS""",19.2522368,-99.1174824,3.7,4,1,1709.0,1,"[18, 11, 41]",True,False,False,False,False,False,False
ChIJuZH3bQABzoURV1bOvwxH_o0,PAN ARTESANALAZUL,19.2519724,-99.1198136,4.5,7,1,1709.0,1,"[18, 11, 41]",True,False,False,False,False,False,False
ChIJHzTjrpoBzoURkfXk8Dul0wM,AXO CLIMB,19.2560472,-99.1125507,4.2,143,1,1706.0,1,"[34, 18, 15, 45, 11, 42, 41]",True,False,False,False,False,False,False
ChIJQ3NsAAABzoUR82Haiuwmllo,"CAFETERIA ""CAFENAUTA""",19.251799,-99.1189353,4.6,137,1,1709.0,1,"[18, 11, 41]",True,False,False,False,False,False,False
ChIJa6tMMAABzoURZa6s6flClZY,LAS EMPALAYAS,19.2515308,-99.118966,4.6,138,1,1709.0,1,"[18, 11, 41]",True,False,False,False,False,False,False
ChIJH21yZgABzoURbSHCe1tJm8c,AZUQUITAR BAKERY,19.2605099,-99.1272348,4.2,15,1,1237.0,1,"[18, 11, 41]",True,False,False,False,False,False,False
ChIJMbZl8UcBzoURs1jTqDxLHNM,11•11 SNACKBAR,19.2528286,-99.1248468,3.0,1,1,1237.0,1,"[14, 18, 45, 11, 41]",True,False,False,False,False,False,False
ChIJTT8IbWsBzoURB8J_4RVZBI0,PLAZA FRENTE A SANBORNS,19.265775,-99.1148413,5.0,2,1,1703.0,1,"[18, 11, 41]",True,False,False,False,False,False,False
ChIJOXYFW6gBzoURiv-t-PnrInc,DULCE TENTACION XOCHIMILCO,19.26160459999999,-99.111162,4.7,28,1,1703.0,1,"[18, 45, 11]",True,False,False,False,False,False,False
ChIJfT9pXgABzoURGwhfBiDEf9E,COCINA MATTY SHOPPING AND FOOD,19.2675317,-99.1215349,5.0,1,1,1717.0,1,"[18, 11, 41]",True,False,False,False,False,False,False
ChIJrzrTo1oBzoUR2HPix7h0FjU,IGUANA RANA,19.2586421,-99.1113077,4.2,1995,1,1703.0,1,"[33, 25]",True,False,False,False,False,False,False
ChIJJ7bJdgABzoURBpoJdflz7Is,THE BEBERLY DRINKS,19.2587196,-99.12521470000002,5.0,1,1,1237.0,1,[25],True,False,False,False,False,False,False
ChIJ1-jSlCwBzoURnhX7_0MN0ek,THE BEBERLY DRINKS,19.259779,-99.1254759,4.6,3,1,1718.0,1,[25],True,False,False,False,False,False,False
ChIJz-aLSQABzoURBft7tgnIgzo,RODRIHOUSE 🍺,19.2651831,-99.1161512,4.5,8,1,1702.0,1,[25],True,False,False,False,False,False,False
ChIJKy_g3T4BzoURMtE6z2pnGlg,TERRAZA BAR BIE’S,19.2660241,-99.1213218,5.0,1,1,1719.0,1,"[25, 45, 11]",True,False,False,False,False,False,False
ChIJaag9dAABzoURf7aqbUfEwn0,FRUTA,19.2593013,-99.127683,4.5,3,1,1237.0,1,[25],True,False,False,False,False,False,False
ChIJOYquFDYBzoURpiEwBq_WTlY,LEO'S BAR HOUSE,19.2524041,-99.1248363,4.9,25,1,1707.0,1,[25],True,False,False,False,False,False,False
ChIJpyxBUvsBzoURdMUV-ggkYls,ARTESANAL PARA TODOS,19.2538768,-99.1264773,3.9,5,1,1237.0,1,"[25, 45, 11]",True,False,False,False,False,False,False
ChIJm7Un0CMBzoURLlJ1Np4WtaU,LOS COSTALITOS.BARKARAOKE,19.2653682,-99.113462,4.2,252,1,1703.0,1,[25],True,False,False,False,False,False,False
ChIJPXDX94oBzoURNOqjAM3PEco,SALON DE EVENTOS LA CRUZ,19.2501588,-99.1204496,4.0,1,1,1707.0,1,"[33, 25]",True,False,False,False,False,False,False
ChIJpalWwS4BzoURLxAX54gj_7w, FRESKIBENIII ,19.2677645,-99.1196592,5.0,3,1,1717.0,1,[25],True,False,False,False,False,False,False
ChIJC97K2EMBzoURDoAqMmglXcw,CASA DE PAN,19.2652448,-99.117871,4.0,1,1,1702.0,1,"[70, 11, 41]",True,False,False,False,False,False,False
ChIJMQST6UsBzoURyyQryFziuhE,PASTELERIA EMMITA,19.2506881,-99.1193925,4.5,35,1,1707.0,1,"[70, 11, 41]",True,False,False,False,False,False,False
ChIJb0Y7JwABzoURYIFT_SQL0rA,BOLILLERIA,19.2592733,-99.11791540000002,4.2,36,1,1706.0,1,"[70, 11, 41]",True,False,False,False,False,False,False
ChIJ78CS00UBzoURGThOsqiiO4Y,LA BOLILLERIA,19.2592499,-99.1179059,4.3,148,1,1706.0,1,"[70, 11, 41]",True,False,False,False,False,False,False
ChIJK6iMxeIBzoURGtUoojgsukw,DU CHEF JARDINES DEL SUR,19.2588661,-99.1163365,4.2,52,1,1720.0,1,"[70, 11, 41]",True,False,False,False,False,False,False
ChIJQ0PhqEYBzoUR8CYBS7Kyt6U,PANADERIA PAAMBOLI,19.2627508,-99.1181763,4.1,10,1,1701.0,1,"[70, 11, 41]",True,False,False,False,False,False,False
ChIJCYxSbb7_zYURHyRp6DkBGUw,LA MORUSA,19.2633632,-99.1183196,4.2,4,0,1701.0,1,"[70, 11, 41]",True,False,False,False,False,False,False
ChIJncBWVkEBzoUR-N9fkrFSMPw,PANADERIA JESKAR,19.2638303,-99.1181023,4.0,4,1,1701.0,1,"[70, 11, 41]",True,False,False,False,False,False,False
ChIJwSUlcJkBzoUR87g6FnAEtGQ,CORASSAN,19.2528976,-99.117449,5.0,4,1,1721.0,1,"[70, 11, 41]",True,False,False,False,False,False,False
ChIJw4ODmUMBzoURVfx5ziPdHhQ,"PANADERIA ""ESTILO CHINO""",19.264564,-99.1157189,3.3,3,1,,1,"[70, 11, 41]",True,False,False,False,False,False,False
ChIJ2UtHo8EBzoUR3jRDM1Mt104,DEMI,19.2557517,-99.1254866,4.8,65,1,1237.0,1,"[70, 11, 41]",True,False,False,False,False,False,False
ChIJ83oYOwABzoUReR8IaTEwzaU,PANADERIA,19.25617829999999,-99.1127398,5.0,2,1,1706.0,1,"[70, 11, 41]",True,False,False,False,False,False,False
ChIJCfKnNAABzoURF6GfyqvpV-c,PAN ROLLS,19.2560631,-99.1127102,5.0,3,1,1706.0,1,"[70, 11, 41]",True,False,False,False,False,False,False
ChIJD3OO1h4BzoURvRq7Q91CArM,"AMARELLA PANADERIA, PASTELERIA Y CAFE",19.2656721,-99.120486,4.5,46,1,1702.0,1,"[70, 11, 41]",True,False,False,False,False,False,False
ChIJNY4_v1nz0YURgXlp2-zPywY,MI PASTELERIA,19.25159529999999,-99.1200633,5.0,14,1,1722.0,1,"[70, 11, 41]",True,False,False,False,False,False,False
ChIJRdVRf54BzoUR4NFwhCVYh4Q,PANADERIA JEREMY,19.2513396,-99.1181194,3.8,130,1,1723.0,1,"[70, 11, 41]",True,False,False,False,False,False,False
ChIJU_ytJvIBzoURCloVhfOGnO8,LALENGAS SA,19.2661794,-99.1157498,4.4,66,1,1724.0,1,"[70, 11, 41]",True,False,False,False,False,False,False
ChIJzXFeMt4BzoURPEBdY69gEFY,LA PANETTERIA,19.2638094,-99.1261957,4.0,4,1,1725.0,1,"[70, 11, 41]",True,False,False,False,False,False,False
ChIJK79nTAABzoURxsXHM3P51HA,MIS PANQUECITOS,19.2504599,-99.1195138,5.0,1,1,1707.0,1,"[70, 11, 41]",True,False,False,False,False,False,False
ChIJ47cregABzoURoqI5AZs9pmA,PANADERIA MI DULCE ENCANTO,19.2588309,-99.128177,5.0,1,1,1237.0,1,"[70, 11, 41]",True,False,False,False,False,False,False
ChIJxWSpuEsBzoURSjlnqx_zgGc,PANIFICADORA LA COLONIA,19.2499667,-99.1197688,4.1,20,1,1707.0,1,"[70, 11, 41]",True,False,False,False,False,False,False
ChIJkx-x-DUBzoURxfZEW-kVl6o,PANADERIA SANCHEZ,19.2508665,-99.1235385,4.0,130,1,1707.0,1,"[70, 11, 41]",True,False,False,False,False,False,False
ChIJMyIX024BzoURhS1MG1HbgVk,"BODEGA AURRERA, XOCHIMILCO",19.26745709999999,-99.1172829,3.8,10205,1,1717.0,2,"[10, 19, 41, 11]",False,True,False,False,False,False,False
ChIJ47rZ40MBzoURHMxSR-fxxX8,NETO AV. MEXICO,19.2643374,-99.1178534,3.9,134,1,1701.0,2,"[10, 19, 41, 11]",False,True,False,False,False,False,False
ChIJMa8cxSQBzoURLU2SVYxw8YU,"CREMERIA, CARNICERIA Y ABARROTES EL RANCHO",19.2559112,-99.1262951,5.0,3,1,1237.0,2,"[10, 19, 41, 11]",False,True,False,False,False,False,False
ChIJTdx3DwABzoURBmbwFD5fWrc,MINI SUPER WOVA,19.2656683,-99.1227537,4.3,4,1,1726.0,2,"[10, 19, 41, 11]",False,True,False,False,False,False,False
ChIJtWIjY18BzoURWP-6DOu7a44,TIENDAS 3B,19.2659044,-99.115512,4.5,23,1,1727.0,2,"[10, 19, 41, 11]",False,True,False,False,False,False,False
ChIJP-XDk3MBzoUR39OhCRJNeFQ,VEGORDOS,19.2550081,-99.1269053,3.7,3,1,1237.0,2,"[10, 19, 41, 11]",False,True,False,False,False,False,False
ChIJbzrhazcBzoUR4lsjaIp6-Fk,TIENDAS 3B,19.2557549,-99.1273775,4.2,527,1,1237.0,2,"[10, 19, 41, 11]",False,True,False,False,False,False,False
ChIJUxQgTUABzoURWZG4RBX21BI,"""ABARROTES PEPE'S""",19.2670517,-99.1208209,4.6,49,1,1702.0,2,"[10, 19, 41, 11]",False,True,False,False,False,False,False
ChIJ_daZCYYBzoURQIJDn9gOLhk,ABARROTES LUCY,19.2670892,-99.1211752,4.0,6,1,1702.0,2,"[10, 19, 41, 11]",False,True,False,False,False,False,False
ChIJ905qqmf_zYURRoXBRpsKy3A,OXXO SAN MARCOS MEX,19.2604811,-99.1111187,3.3,47,1,1703.0,2,"[39, 64, 58, 5, 41, 11]",False,True,False,False,False,False,False
ChIJ7wqrPa4BzoURNKHNCGmRsWY,OXXO OLMOS MEX,19.2672994,-99.119881,4.2,79,1,1717.0,2,"[39, 64, 58, 5, 41, 11]",False,True,False,False,False,False,False
ChIJsdoxTEYBzoURAXW_KZ7Olh4,ABARROTES ELIZABETH,19.2593,-99.1204132,4.4,9,1,1705.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJsckQqEYBzoURXJ3z14qX9Bc,ABARROTES EL DON,19.2626422,-99.1179638,3.5,2,1,1701.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJcRNMDgABzoUR6fxeFn3K5Ic,ABARROTES LOS CAMPEONES,19.2555382,-99.121826,4.2,20,1,1707.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJFQ6KJK4BzoURLO0pcLPFRJw,ALIMENTO PARA MASCOTAS SNOOPY,19.26401479999999,-99.1192084,5.0,1,1,1701.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJ7_M5w8YBzoURc4nUPYNW24Q,RECAUDERIA TERESITA,19.263209,-99.1158821,4.2,11,1,1702.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJY81XREEBzoURYz2c9xRoaC8,OXXO AURORA II MEX,19.2643176,-99.1189155,3.9,53,1,1701.0,2,"[39, 64, 58, 5, 41, 11]",False,True,False,False,False,False,False
ChIJXVExwE4BzoURUrJ9VWY5d18,ABARROTES EL SAUCE,19.2531788,-99.1166566,4.0,5,1,1709.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJEwB6S0kBzoUR7b5mGsx6sVo,ABARROTES MARANATHA,19.25268329999999,-99.1180958,5.0,1,1,,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJLTy2U7UBzoUReJLRMdr6Jc4,ABARROTES LA REUNION,19.2620345,-99.1134398,2.9,14,1,1702.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJsZyAljcBzoUR6E7v84MreaA,TIENDA ABARROTES EL SUPERCITO,19.2557127,-99.1252008,3.9,15,1,1237.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJb4MWQwABzoURg3iX_r5PsPM,OXXO AVELLANA,19.2605975,-99.1257806,2.9,7,1,1237.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJISm3TU4BzoURSCxL2hKYXms,OXXO XOCHIMILCO MEX,19.2542862,-99.1142015,3.4,61,1,1707.0,2,"[39, 64, 58, 5, 41, 11]",False,True,False,False,False,False,False
ChIJ0Y6QmEQBzoURrqPbPfz7-Cc,ABARROTES LAS VIAS,19.26302639999999,-99.1138437,3.3,17,1,1702.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJEXcr1kMBzoURXEbf3nR9cg8,ABTS.CONCHITA,19.2657167,-99.1179369,1.0,1,1,1702.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJ1aZlHjkBzoURmb-WOpW44Og,ABARROTES MIMI,19.2610917,-99.1263888,3.7,126,1,,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJPawR1kMBzoURZWgV-NRDJK4,ABARROTES CHELITO,19.26585159999999,-99.1179141,3.6,6,1,1702.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJZVU3BTkBzoURBRB9P3Q6U50,ABARROTES EL TREBOL,19.260619,-99.1268327,4.5,123,0,960.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJWxB3hU4BzoURbZbfWxF6Gqc,LA FAVORITA,19.2521802,-99.1156345,4.0,5,1,1709.0,2,"[39, 41, 11]",False,True,False,False,False,False,False
ChIJIVEKslUBzoURADolqD8YLus,DEL RASTRO,19.2656361,-99.1158048,5.0,1,1,1702.0,2,"[39, 11, 41]",False,True,False,False,False,False,False
ChIJ73z7hUABzoURZqOmHy62F7Y,"ABARROTES Y REGALOS ""PAMELITA""",19.2656649,-99.1227739,4.5,2,1,1726.0,2,"[39, 11, 41]",False,True,False,False,False,False,False
ChIJtRN-ojkBzoUR9YVVGNkogE0,"CREMERIA Y ABARROTES ""LA CHIQUITA""",19.2593786,-99.1275766,5.0,2,1,1237.0,2,"[39, 11, 41]",False,True,False,False,False,False,False
ChIJqzR820sBzoURtbTTlN8h7BY,"ABARROTES, VINOS Y LICORES EL CENTRO",19.2508647,-99.1196848,4.0,1,1,1707.0,2,"[39, 11, 41]",False,True,False,False,False,False,False
ChIJSRoqaDUBzoUR1VxhWsUZsgo,TIENDA SAN JUDITAS,19.2607814,-99.1110434,1.0,1,0,1703.0,2,"[39, 11, 41]",False,True,False,False,False,False,False
ChIJ-2Kc2D4BzoURKTdzu6j1eM8,SUPER OSSOS,19.26385119999999,-99.126192,4.5,12,1,1728.0,2,"[39, 19, 11, 41]",False,True,False,False,False,False,False
ChIJz1HGOVoBzoUR4qHi_lujApo,ABARROTES LA FAVORITA,19.2661879,-99.115149,5.0,3,1,1729.0,2,"[39, 11, 41]",False,True,False,False,False,False,False
ChIJpWw-QzYBzoURyU4_XX-RqRs,ABARROTES LOS ENCINOS,19.25286479999999,-99.1254956,3.8,9,1,1707.0,2,"[39, 11, 41]",False,True,False,False,False,False,False
ChIJeYtYI0MBzoURtxY1dSGbwrw,ABARROTES PUNTO Y COMA,19.2660902,-99.1146722,5.0,1,1,1729.0,2,"[39, 11, 41]",False,True,False,False,False,False,False
ChIJrdxEQjcBzoURptMeqbwdL4w,ABARROTES XOCHITEPEC,19.2559626,-99.1277457,2.8,8,1,,2,"[39, 11, 41]",False,True,False,False,False,False,False
ChIJdYAdlzcBzoUR8BnkZQluQb8,VINATERIA LAS LAGARTIJAS,19.2558637,-99.12534250000002,3.8,5,1,1237.0,2,"[59, 41]",False,True,False,False,False,False,False
ChIJOYwW1nf_0YURTeDa2xvRTyE,CRUZ AZUL OFFICIAL STORE,19.2622183,-99.1251661,4.3,649,1,1726.0,2,"[16, 41]",False,True,False,False,False,False,False
ChIJaQ5cAUMBzoURCNqRmSPQTsE,FRAICHE,19.2660902,-99.1146722,4.3,62,1,1730.0,2,"[16, 41]",False,True,False,False,False,False,False
ChIJlfDTUgABzoURktDFZui9i_M,CASA ORQUIDEA VESTIDOS,19.2588068,-99.1155907,4.5,2,1,1706.0,2,"[16, 41]",False,True,False,False,False,False,False
ChIJTRbo3ukBzoURaWHHpZ1gnRs,FASHION & STYLE,19.2623093,-99.1173201,5.0,2,1,1706.0,2,"[16, 41]",False,True,False,False,False,False,False
ChIJ14G6q9QBzoURrQF5--ytJIE,TIENDA DE ROPA,19.2638449,-99.1179249,3.9,24,1,1701.0,2,"[16, 41]",False,True,False,False,False,False,False
ChIJQxy5H6EBzoURr9QI0fD0eRU,EL CHINO,19.2642868,-99.1175068,5.0,6,1,1731.0,2,"[16, 41]",False,True,False,False,False,False,False
ChIJKUl4fVgBzoUR-SXtTTlzjNc,UNIFORMES & ROPA CASUAL,19.2640312,-99.1161581,4.0,20,1,1702.0,2,"[16, 41]",False,True,False,False,False,False,False
ChIJmzlD4OwBzoURt7uqF4eOi-w,CODEX VERTICAL,19.2551153,-99.1243591,3.7,5,1,1732.0,2,"[16, 41]",False,True,False,False,False,False,False
ChIJIV6hwE4BzoURrbv9O4M6vfo,ROPERO AMERICANO,19.25308249999999,-99.1168389,4.4,19,1,1709.0,2,"[16, 41]",False,True,False,False,False,False,False
ChIJobeJGeUBzoUR0pba3Viz28s,RENTA DE VESTIDO CDMX VELVET MOON,19.2548124,-99.1250088,4.1,18,1,1237.0,2,"[16, 41]",False,True,False,False,False,False,False
ChIJAdvQzQABzoURU3AP5o6Xdb0,ALMA DE MATRIARCA,19.25159529999999,-99.1200633,3.9,7,1,1707.0,2,"[16, 41]",False,True,False,False,False,False,False
ChIJYx0rBjkBzoURn5Ga--qsCrM,JEANS LARA,19.2601114,-99.1269291,5.0,3,1,960.0,2,"[16, 41]",False,True,False,False,False,False,False
ChIJs4IiGkoBzoUR3qm_8zmb3zI,DISENAT,19.26641219999999,-99.1198451,5.0,8,1,1733.0,2,"[6, 16, 41]",False,True,False,False,False,False,False
ChIJJ85i2UsBzoUR9VUoezygd0c,"ROPA Y REGALOS ""BASTIDA""",19.2510847,-99.1198363,4.5,4,1,1707.0,2,"[16, 41]",False,True,False,False,False,False,False
ChIJMTRU11kBzoURctmkQ71aFXg,ESMERALDA BOUTIQUE,19.26651189999999,-99.1182701,5.0,2,1,1734.0,2,"[16, 41]",False,True,False,False,False,False,False
ChIJkRKXK0MBzoURzhIQ_m5z42o,PUBLICONCEPTOS,19.26307809999999,-99.1119087,4.0,21,1,1735.0,2,"[16, 41]",False,True,False,False,False,False,False
ChIJMXYT0hoBzoURtfIlGvXjn4o,MI MELGAREJO,19.2546945,-99.1267324,4.1,110,1,1237.0,2,"[16, 41]",False,True,False,False,False,False,False
ChIJlc2Kd1ABzoURvisHTnDiSrs,GERAT INFANTS BOUTIQUE XOCHIMILCO,19.2578019,-99.1104732,4.5,57,1,1703.0,2,"[16, 41]",False,True,False,False,False,False,False
ChIJp5W4O0MBzoURCR07cIWIKrE,CORTE DE VINIL,19.2652568,-99.1134478,3.2,103,1,,2,"[16, 41]",False,True,False,False,False,False,False
ChIJkWNB-YIBzoURM1M3qRfJzLo,SASTRERIA LA GRAN PUNTADA,19.2508665,-99.1234535,5.0,9,1,1707.0,2,"[16, 41]",False,True,False,False,False,False,False
ChIJMy-nT0IBzoURx7n9onYoFIQ,"COMPANIA MANUFACTURERA DE ROPA ARISTOS, S.A. DE C.V.",19.2671391,-99.115635,2.5,4,0,1736.0,2,"[16, 41]",False,True,False,False,False,False,False
ChIJsc7-fgYBzoURNsXpfiuPV0o,ZAPATOS & ROPA,19.2640056,-99.1161326,4.0,20,1,1702.0,2,"[27, 41]",False,True,False,False,False,False,False
ChIJieqxlTcBzoURVRlPVmcAK8A,NOGUI,19.2557493,-99.1250865,4.1,6,1,1237.0,2,"[27, 41]",False,True,False,False,False,False,False
ChIJqdg4s0EBzoURD0OOIV_3ZV0,CENTRO DE SERVICIO DE REFRIGERADORES Y LAVADORAS,19.2669962,-99.1207207,4.0,2,1,1702.0,2,"[63, 41]",False,True,False,False,False,False,False
ChIJW64gBkQBzoUR6GbdCDww0cw,FOTO ESTUDIO CABALLERO,19.2630907,-99.1172644,5.0,9,1,1701.0,2,"[63, 5, 41]",False,True,False,False,False,False,False
ChIJDZSXvUQBzoURJOgd3cFQyWA,STORE DIGITAL 2000,19.2625267,-99.1136691,3.8,28,1,1702.0,2,"[63, 41]",False,True,False,False,False,False,False
ChIJA_EGu0QBzoURys_6_qXBfdM,CADENA ESTEREOS Y ALARMAS,19.2626678,-99.1132824,2.0,4,1,,2,"[63, 41, 30]",False,True,False,False,False,False,False
ChIJoR7DvVsBzoUR-vaOJAi0WQg,GAME MASTER,19.2592848,-99.1274026,4.6,1,1,1737.0,2,"[63, 41]",False,True,False,False,False,False,False
