nombre_colonia,id_colonia
HOLBEIN 5,1536
SAN JUAN MIXCOAC,1537
AVENIDA COYOACAN 1123-LOCAL B - 91 AND 92,1538
INDEPENDENCIA,1539
PILARES 33-LOCAL 1,1540
TEJOCOTES 36,1541
AVENIDA PATRIOTISMO 555,1542
AV. SAN FRANCISCO 1621 LOCAL 11 BENITO JUAREZ,1543
CALLE CADIZ 72,1544
AVENIDA COLONIA DEL VALLE 306,1545
CENTRO URBANO PRESIDENTE JUAREZ,1546
AVENIDA INSURGENTES SUR 1235,1547
AVENIDA EXTREMADURA 68-LOCAL B,1548
AVENIDA PATRIOTISMO,1549
LUIS CARRACCI,1550
ADOLFO PRIETO NO. 1249,1551
AVENIDA PATRIOTISMO 744,1552
AVENIDA EXTREMADURA 140,1553
MIGUEL LAURENT 242,1554
AVENIDA SAN ANTONIO 43,1555
CIRCUITO INTERIOR 695,1556
PLAZA CALIFORNIA 22,1557
DURAZNOS 1,1558
PABLO UCELLO 30A,1559
COLONIA NAPOLES,1560
CALLE NUEVA YORK 314,1561
EJE VIAL 5 SUR 124,1562
AVENIDA COLONIA DEL VALLE 106,1563
9RM7+RV,1564
CULHUACAN,1565
SAN FRANCISCO CULHUACAN DE LA MAGDALENA,1566
SAN FRANCISCO CULHUACAN,1567
AVENIDA CARLOTA ARMERO 567 LOCAL 21/22 DENTRO DE PLAZA LA LONJA,1568
TULA,1569
AGUSTIN DE ITURBIDE,1570
ZONA URBANA EJIDAL ESTRELLA CULHUACAN,1571
SAN FRANCISCO CULHUACAN DE SAN FRANCISCO,1572
LOCAL 30 Y 31,1573
CUAUHTEMOC 54 CASI ESQUINA CON 5 DE MAYO JUNTO A,1574
5 DE MAYO 24,1575
SAN FRANCISCO CULHUACAN DE SANTA ANA,1576
EJIDO 148,1577
SAN FRANCISCO CULHUACAN DE SAN JUAN,1578
SAN ANTONIO CULHUACAN,1579
LOS REYES CULHUACAN,1580
AVENIDA MIGUEL HIDALGO 39-21,1581
AVENIDA ARNESES 550D,1582
RANCHO SAN FRANCISCO,1583
CULHUACAN CTM V,1584
ARNESES Y QUINTA CDA. MORELOS,1585
BENITO JUAREZ 10,1586
EJIDO SAN LORENZO TEZONCO,1587
MARINA NACIONAL,1588
TAXQUENA,1589
VALLE DEL SUR,1590
BENITO JUAREZ 158,1591
EJIDO HEROES DE PADIERNA 267,1592
CULHUACAN II,1593
AMPLIACION SAN FRANCISCO CULHUACAN,1594
PASEOS DE TAXQUENA,1595
34 C,1596
PUEBLO CULHUACAN,1597
UNIDAD HABITACIONAL CTM CULHUACAN,1598
CALLE MORELOS 136,1599
SAN SIMON CULHUACAN,1600
09819,1601
CALLE COSECHAS 315,1602
CALLE CUAUHTEMOC 12,1603
XOCOTITLA 5,1604
INSTITUCION NACIONAL,1605
CALZADA TAXQUENA 1810,1606
VICENTE GUERRERO,1607
SECCION V,1608
FRANCISCO CULHUACAN,1609
MORELOS 25,1610
AVENIDA H. ESCUELA NAVAL MILITAR,1611
CALZADA TAXQUENA 2018,1612
SAN FRANCISCO CULHUACAN DE MAGDALENA,1613
IZTAPALAPA,1614
CULHUACAN I,1615
BENITO JUAREZ 133,1616
CALZADA TAXQUENA 26,1617
PASEO DE LAS HIGUERAS 172,1618
CALLE TERCERA CERRADA DE HIDALGO 1,1619
CERRADA JUAREZ 11,1620
PROLONGACION MIGUEL HIDALGO 1960 ESQUINA,1621
COLONIA DEL PARQUE,1622
AVENIDA ARNESES 20,1623
AVENIDA DE LOS APACHES S/N,1624
SERIS 51,1625
CALZADA TAXQUENA 2458,1626
EX-EJIDO DE SAN FRANCISCO CULHUACAN,1627
PIRULES,1628
AVENIDA TLAHUAC 3138,1629
MERCADO CULHUACAN LOCAL 22,1630
AVENIDA TLAHUAC 3493,1631
C.P 09800,1632
EJIDO SAN ANTONIO TOMATLAN 74,1633
EJIDO SAN PABLO TEPETLAPA 1600,1634
SAN FRANCISCO CULUACAN,1635
CROC VI,1636
MERCADO CULHUACAN LOCAL 11,1637
DE LAS ROSAS,1638
SAN PEDRO XALPA 40,1639
SAN FRANCISCO 1972,1640
AVENIDA TLAHUAC 491,1641
AVENIDA ARNESES 324-LOCAL 3,1642
BARRIO SAN ANTONIO CULHUACAN,1643
AVENIDA ARNESES 408,1644
CENTRO SOCIAL,1645
AVENIDA ARNESES 408-PISO 1,1646
AVENIDA DE LOS APACHES 164,1647
AV. CANAL NACIONAL Y CALLE HACIENDA,1648
VICENTE GUERRERO 43,1649
AVENIDA TLAHUAC 518,1650
CULHUACAN CTM,1651
SAN ANTONIO,1652
AVENIDA TLAHUAC 3755,1653
1ER AND DE LA VIRGEN 260,1654
AVENIDA TLAHUAC 3632 LOCAL 1 PB,1655
AVES TLAHUAC 1616,1656
CERRADA 20 DE AGOSTO 22C,1657
LAS ROSAS 7-BIS,1658
AVENIDA DE LOS APACHES 17A,1659
BARRIO DE SAN JUAN,1660
CALZADA TAXQUENA 1818,1661
SAN EDUARDO 8,1662
BENITO JUAREZ 34,1663
EJIDO SAN LORENZO TEZONCO 213,1664
AVENIDA H. ESCUELA NAVAL MILITAR #188,1665
CALZADA TAXQUENA 1971C,1666
LAS ROSAS 50,1667
CAMPESTRE CHURUBUSCO,1668
AVENIDA H. ESCUELA NAVAL MILITAR 454,1669
EJIDO LA CANDELARIA 15,1670
AVENIDA H. ESCUELA NAVAL MILITAR 110,1671
CALZADA TAXQUENA 1811,1672
II,1673
AVENIDA TLAHUAC 771,1674
CALLE CUAUHTEMOC 15B,1675
EJIDO HACIENDA DE PADIERNA SN,1676
16 DE SEPTIEMBRE 10,1677
16 DE SEPTIEMBRE,1678
SECCION II,1679
CULHUACAN CTM VI,1680
EJIDO SAN LORENZO TEZONCO 114,1681
CALZADA TAXQUENA 1792,1682
CALZADA TAXQUENA 1867,1683
EX EJIDO DE SAN FRANCISCO CULHUACAN,1684
CRISTIAN WOOLF 8-A,1685
CTM,1686
EDUCACION,1687
CALZADA TAXQUENA 1938,1688
AVENIDA CARLOTA ARMERO,1689
SALUBRIDAD,1690
CALZADA TAXQUENA 2480,1691
DE LAS ROSAS 3,1692
CALZADA TAXQUENA 2285,1693
CALZADA TAXQUENA 2171,1694
CALZADA TAXQUENA 2284-F,1695
CALZADA TAXQUENA 2050,1696
MUNICIPIO COYOACAN,1697
CALZADA TAXQUENA 2387,1698
PASEOS TAXQUENA,1699
CALLE CUAUHTEMOC 48,1700
HUICHAPAN,1701
TIERRA NUEVA,1702
SAN MARCOS,1703
AMPLIACION TEPEPAN,1704
RINCONADA DEL SUR,1705
JARDINES DEL SUR,1706
SANTIAGO TEPALCATLALPAN,1707
12 DE OCTUBRE 21,1708
LA CONCHA,1709
CALLE 14 DE JULIO 31,1710
CALLE XOCHIMILCO 285,1711
PROLONGACION 14 DE JULIO 90,1712
CALLE XOCHIMILCO 283,1713
AVENIDA 20 DE NOVIEMBRE 31,1714
2726LA NORIA,1715
REDENCION 150,1716
POTRERO DE SAN BERNARDINO,1717
CUAUHTEMOC 15,1718
TIERRA NUEVAC.P,1719
PERGOLAS 113,1720
PROLONGACION CONSTITUCION 25,1721
CARRETERA XOCHIMILCO-SAN PABLO-TOPILEJO 15,1722
HACIENDA SAN PABLO,1723
AVENIDA GUADALUPE I. RAMIREZ,1724
XOCHIMILCO 5099,1725
LA NORIA,1726
AVENIDA GUADALUPE I. RAMIREZ 344,1727
ANTIGUO CAMINO A XOCHIMILCO 5099,1728
AMPLIACION SAN MARCOS NORTE,1729
AVENIDA GUADALUPE I. RAMIREZ 327,1730
AVENIDA MEXICO 6129,1731
CUAUHTEMOC 30,1732
NARDOS SUR 6,1733
COL TIERRA NUEVA,1734
CERRADA ROSAS 31,1735
EJIDOS DE TEPEPAN,1736
NOGAL,1737
AMPLIACION LA NORIA,1738
PROLONGACION DIVISION DEL NORTE 5625,1739
XALTOCAN,1740
REDENCION,1741
REFORMA 1,1742
AVENIDA GUADALUPE I. RAMIREZ 280-CASA 1,1743
PARQUE ECOLOGICO DE XOCHIMILCO,1744
PLAN SEXENAL 72,1745
PROLONGACION DIVISION DEL NORTE 5112,1746
XOCHITEPEC,1747
SAN LUCAS XOCHIMANCA,1748
PROLONGACION ACUEDUCTO 9,1749
AVENIDA XOCHITEPEC 46,1750
AVENIDA MEXICO 5651,1751
16100,1752
CERRADA ROSAS 19,1753
PROLONGACION DIVISION DEL NORTE 5344,1754
PERGOLAS 79-5,1755
SAN PEDRO,1756
CALLE AVELLANAS 1,1757
AVENIDA GUADALUPE I. RAMIREZ 6217,1758
PROLONGACION DIVISION DEL NORTE 5335,1759
AVENIDA GUADALUPE I. RAMIREZ 6234,1760
PROLONGACION DIVISION DEL NORTE 5441,1761
GUADALUPE RAMIREZ # 6217,1762
CARRETERA A SANTIAGO TEPALCATLALPAN 400,1763
AVENIDA MEXICO 5501,1764
AVENIDA ARCOS 157,1765
AVENIDA 20 DE NOVIEMBRE 445,1766
12 DE OCTUBRE 66,1767
AVENIDA MEXICO 2778,1768
CALLE LIMONES S/N,1769
AVENIDA GUADALUPE I. RAMIREZ 298,1770
AVENIDA 20 DE NOVIEMBRE 81 BIS-LOCAL 1,1771
NARDOS SUR 7,1772
RINCONADA SAN PABLO 241,1773
ANTIGUO CAMINO A SAN PABLO 13,1774
PROLONGACION ACUEDUCTO 7,1775
CUAUHTEMOC 8,1776
AVENIDA 20 DE NOVIEMBRE #5,1777
CUAUHTEMOC 32,1778
PLAN SEXENAL 62,1779
PROLONGACION DIVISION DEL NORTE,1780
PROLONGACION CONSTITUCION 58 A,1781
PROLONGACION CONSTITUCION,1782
PROLONGACION DIVISION DEL NORTE 5418,1783
AVENIDA CUAUHTEMOC 22,1784
PROLONGACION DIVISION DEL NORTE 62,1785
SAN MIGUEL AJUSCO,1786
AVENIDA TLALOC 41,1787
CALLE FERROCARRIL A CUERNAVACA 25,1788
JARDINES DE SAN JUAN,1789
CALLE FERROCARRIL A CUERNAVACA,1790
14700 SAN MIGUEL AJUSCO,1791
CALLE HERMENEGILDO GALEANA,1792
AVENIDA LA FELICIDAD,1793
6R56+H4,1794
AVENIDA LA FELICIDAD SN,1795
SIN NOMBRE NO. 139 8,1796
AVENIDA LA FELICIDAD 242,1797
CALLE FERROCARRIL A CUERNAVACA 34,1798
CALLE RAYO,1799
AVENIDA LA FELICIDAD 124,1800
FRANCISCO PENUNURI 8,1801
UNNAMED ROAD,1802
SAN MATEO TLALTENANGO,1803
CALLE ABASOLO 15,1804
CALLE FRESNOS 23,1805
MINA 2,1806
CARRETERA SAN MATEO SANTA ROSA 17,1807
MINA 14,1808
HIDALGO 5,1809
SAN FERNANDO 51,1810
LA ZANJA,1811
SAN JERONIMO,1812
ALLENDE 33,1813
AVENIDA TAMAULIPAS 3796-LOCAL PB 6,1814
CARRETERA SAN MATEO SANTA ROSA 703,1815
LAZARO CARDENAS 12BIS,1816
CANADA 2-MZ 4 LT 6,1817
LA ROSITA,1818
CALLEJON MORELOS 139-2,1819
LAZARO CARDENAS,1820
ALLENDE 1 SAN MATEO TLALTENANGO 584,1821
CONTADERO,1822
CARRETERA SAN MATEO SANTA ROSA 228,1823
CUAJIMALPA DE MORELOS,1824
CERRADA EMILIANO ZAPATA 167,1825
CDMX05600 CIUDAD DE MEXICO,1826
CAMINO SAN MATEO #7,1827
CARRETERA SAN MATEO SANTA ROSA 709,1828
PORFIRIO DIAZ 49-LOCAL 2,1829
CUAJIMALPA,1830
CERRADA EMILIANO ZAPATA 165,1831
SAN BARTOLO AMEYALCO,1832
05600,1833
HIDALGO 1,1834
SAN MATEO,1835
PACHUQUILLA ESQUINA,1836
CALLE ABASOLO 35,1837
ALLENDE 31-SEGUNDO PISO,1838
JESUS DEL MONTE,1839
CERRADA EMILIANO ZAPATA 113,1840
CARRETERA SAN MATEO SANTA ROSA 43,1841
AVENIDA TAMAULIPAS 300,1842
LOS ANGELES 79,1843
MINA 12,1844
COL. CRUZ MANCA,1845
ALLENDE 135,1846
ALLENDE 48 BIS,1847
LAS AMERICAS,1848
AMERICA,1849
COVE,1850
BOSQUE DE CHAPULTEPEC,1851
CALLE GOBERNADOR M. GONZALEZ CALDERON 46,1852
OBSERVATORIO,1853
HIDALGO,1854
SUR 130 57,1855
SUR 128 S/N COL AMERICA DEL,1856
PONIENTE 73 54,1857
COL AMERICA,1858
DANIEL GARZA AL PONIENTE,1859
SUR 128,1860
AVENIDA OBSERVATORIO 124,1861
AMPLIACION DANIEL GARZA,1862
GENERAL JOSE MARIA MENDIVIL 88,1863
GENERAL JOSE MARIA MENDIVIL 98,1864
AV OBSERVATORIO & GRAL. JOSE MARIA MENDIVIL,1865
CORONEL AMADO CAMACHO S/N,1866
ACUEDUCTO,1867
REAL DEL MONTE,1868
BOSQUE DE CHAPULTEPEC II SECC.,1869
SEARS ROEBUCK,1870
LAS PALMAS,1871
JOSE MARIA PINO SUAREZ,1872
GENERAL MARIANO MONTERDE 4,1873
CAMINO DE LOS TOROS 67,1874
B,1875
AVENIDA OBSERVATORIO 308,1876
GENERAL MIGUEL QUINTANA Y GENERAL JOSE MONTESINOS,1877
CALLE 1 MZ 1,1878
AMPLIACION BOSQUES,1879
ALATORRE ESQ,1880
ESTADO DE HIDALGO,1881
EL CAPULIN,1882
ACUEDUCTO 10,1883
TULANCINGO 13,1884
MERCADO JOSE MARIA PINOS SUAREZ LOCAL 16 JOSE MARIA PINO SUAREZ,1885
PINO SUAREZ REACOMODO,1886
CENTRAL CAMIONERA OBSERVATORIO,1887
MERCADO JOSE MARIA PINO SUAREZ,1888
CAMINO DE LOS TOROS 90,1889
AVENIDA OBSERVATORIO 457-LOC. 41,1890
AVENIDA CONSTITUYENTES,1891
CALLE GENERAL VICTORIANO ZEPEDA 51-INT. 4,1892
AVENIDA OBSERVATORIO 147,1893
CENTRAL CAMIONERA PONIENTE,1894
CAMINO DE LOS TOROS 71 73A 11820 CDMX CDMX MX,1895
GENERAL MIGUEL QUINTANA,1896
AVENIDA OBSERVATORIO 400-LOC. 1-A,1897
AVENIDA OBSERVATORIO 457,1898
AVENIDA OBSERVATORIO 457-LOCAL 48,1899
AVENIDA OBSERVATORIO 300 LOCALES B Y C,1900
CALLE SUR 128 43,1901
ALVARO OBREGON CIUDAD DE MEXICO,1902
AVENIDA OBSERVATORIO 434,1903
GENERAL JOSE MONTESINOS 60-LOCAL C,1904
SUR 130 34,1905
CAMINO DE LOS TOROS 67-LOCAL 2,1906
CALLE ARTIFICIOS 68,1907
MERCADO JOSE MARIA PINO SUAREZ LOCAL 126 JOSE MARIA PINO SUAREZ,1908
SAN MIGUEL CHAPULTEPEC I SECCION,1909
BOSQUE DE CHAPULTEPEC II SECCION,1910
AVENIDA OBSERVATORIO 350,1911
CERRADA OBSERVATORIO 457,1912
CALLE GENERAL VICTORIANO ZEPEDA 63,1913
COLONIA AMERICA,1914
DANIEL GARZA,1915
ACUEDUCTO ALTOS SN,1916
CERRADA HIDALGO,1917
AVENIDA OBSERVATORIO 237-LOC C Y D,1918
NARVARTE PONIENTE,1919
AVENIDA OBSERVATORIO 292,1920
CONTRA ESQUINA DEL HOSPITAL INGLES ABC,1921
8 DE SEPTIEMBRE 34,1922
EL SIFON,1923
ESCUADRON 201,1924
PURISIMA ATLAZOLPA,1925
CONTRALORES 245 ESQUINA,1926
MAGDALENA ATLAZOLPA,1927
ESTENOGRAFOS 53,1928
FISICOS 247,1929
ACULCO,1930
JARDINES DE CHURUBUSCO,1931
AMPLIACION EL SIFON,1932
GENERAL RADAMES GAXIOLA ANDRADE 811,1933
SAN JUANICO NEXTIPAC,1934
FILOSOFOS 39,1935
LOS HEROES TECAMAC 55,1936
CALLE TIZOC 29B,1937
SANTA MARIA 19,1938
GRANJAS SAN ANTONIO,1939
POPULAR,1940
COL. SAN MATEO XALPA,1941
NUEVA ROSITA,1942
GENERAL RADAMES GAXIOLA ANDRADE 637,1943
APATLACO,1944
AMPLIACION EL TRIUNFO,1945
SECTOR POPULAR,1946
CALLE VICENTE GUERRERO 31-LOCAL 3,1947
LOS PICOS VI B,1948
TIANGUIS 45 A,1949
RINCONADA DE DEIDADES,1950
PANAMERICANA Y RINCONADA DEIDADES,1951
MEXICO AJUSCO,1952
CARRETERA PICACHO-AJUSCO 160,1953
CARRETERA PICACHO-AJUSCO 175-PISO 3,1954
CHEDRAUI AJUSCO C,1955
CHEDRAUI AJUSCO 175-LOC. 40,1956
SINANCHE 175,1957
CARRETERA PICACHO-AJUSCO 72-LOCAL 1A,1958
CARRETERA PICACHO-AJUSCO 175-LOCAL 28,1959
PLAZA SUR,1960
BOULEVARD PICACHO AJUSCO #160 LOCAL 8 COL,1961
CARRETERA PICACHO-AJUSCO 236,1962
CALLE TORIBIO DE ALCARAZ 15,1963
LAZARO CARDENAS 73-3,1964
BENITO JUAREZ 427,1965
BENITO JUAREZ 422,1966
SAN LUIS DE LA PAZ,1967
COLONIA HIDALGO,1968
MATAMOROS 76 COLONIA,1969
MATAMOROS 154,1970
AVENIDA MIGUEL HIDALGO 18,1971
AVENIDA MIGUEL HIDALGO 17,1972
TULIPAN 14,1973
CORREGIDORA 504,1974
PROGRESO 215,1975
CORREGIDORA 20-INTERIOR MZ 16 LT 20,1976
2A. SECCION,1977
BENITO JUAREZ 210,1978
COL MIGUEL HIDALGO,1979
CORREGIDORA 539,1980
BENITO JUAREZ Y AVENIDA DE LAS TORRES,1981
CORREGIDORA S/N ESQ. TULIPAN,1982
DEL. TLALPAN,1983
TOCHIHUITL 439,1984
BENITO JUAREZ 148,1985
CORREGIDORA MZ17 LT21,1986
AVENIDA MIGUEL HIDALGO #489 COL,1987
AVENIDA MIGUEL HIDALGO NO. 491,1988
3A. SECCION,1989
AV. DE LAS TORRED MZ. 49 LT. 15,1990
AVENIDA INSURGENTES SUR 4087,1991
AYUNTAMIENTO 41,1992
AYUNTAMIENTO 144,1993
COLONIA MIGUEL HIDALGO,1994
CAMINO FUENTES BROTANTES 198,1995
LA FAMA 1-LOCAL 5,1996
AYUNTAMIENTO 153,1997
MICHOACAN MZ 5 A LOTE 2 COLONIA,1998
AVENIDA INSURGENTES SUR 4177,1999
AVENIDA INSURGENTES CENTRO 4061,2000
AVENIDA INSURGENTES CENTRO 4087,2001
AVENIDA INSURGENTES SUR 4074,2002
STA URSULA XITLA,2003
AVENIDA INSURGENTES SUR 4177-LOC. SUB ANCLA J-03,2004
SANTA URSULA 30-B,2005
INSURGENTES SUR #4177 LOCAL SA-08. COL. SANTA URSULA XITLA C.C. PATIO,2006
LIC. ENRIQUE RAMIREZ MIGUEL S/N-INTERIOR. 205,2007
AVENIDA INSURGENTES SUR,2008
TLALPAN 4177,2009
AVENIDA INSURGENTES SUR 4177-LOCAL SS-03,2010
AVENIDA INSURGENTES SUR 4177-INT. T2,2011
SAN JOSE BUENAVISTA 61,2012
AVENIDA INSURGENTES SUR 4074-LOCAL 5,2013
AVENIDA INSURGENTES SUR 4074-INTERIOR 2B,2014
AVENIDA INSURGENTES SUR 4074-LOCAL C,2015
AVENIDA INSURGENTES CENTRO 4177,2016
CALLE SAN MARCOS 4102,2017
TLALPAN CENTRO,2018
ATLANTIDA,2019
TLALPAN CENTRO II,2020
AVENIDA SAN FERNANDO 286,2021
GUADALUPE VICTORIA 75,2022
AVENIDA SAN FERNANDO 12,2023
TESACOATE,2024
AVENIDA SAN FERNANDO 253,2025
AVENIDA SAN FERNANDO 194,2026
BARRIO SAN FERNANDO,2027
CUITLAHUAC,2028
AVENIDA SAN FERNANDO 165,2029
AVENIDA SAN FERNANDO 17,2030
CALLE CRUZ VERDE,2031
AVENIDA SAN FERNANDO,2032
CALLEJON SAN FERNANDO,2033
AMPLIACION ISIDRO FABELA,2034
AVENIDA SAN FERNANDO 193,2035
AVENIDA INSURGENTES SUR 3862,2036
CALLEJON SAN FERNANDO 12,2037
AVENIDA SAN FERNANDO 153,2038
AV. INSURGENTES SUR #3848 COL. TLALPAN,2039
14000 CIUDAD DE MEXICO,2040
PERIFERICO SUR 5550 GRAN SUR PEDREGAL DE CARRASCO,2041
AVENIDA DEL IMAN 151,2042
AVENIDA DEL IMAN 151-R-1,2043
ANILLO PERIFERICO 5550,2044
BOULEVARD GRAN SUR,2045
PERIFERICO SUR 5462,2046
CALLEJON CARRASCO 21,2047
PEDREGAL DE CARRASCO SECCION 7MA,2048
04700 CIUDAD DE MEXICO,2049
CUAUNACASTLA 55,2050
ZOQUITAL 86,2051
BUTACARIS 14,2052
CENTRO COMERCIAL GRAN SUR PERIFERICO SUR 5550 AJUSCO SECCION A Y B,2053
PEDREGAL DE CARRASCO SECCION 4TA,2054
BOULEVARD GRANSUR 5550,2055
PERIFERICO SUR 5550-LOCAL 44,2056
ANILLO PERIFERICO SUR 5550,2057
BOULEVARD GRAN SUR A2-106,2058
CALLE ANILLO PERIFERICO SUR,2059
NORTE 1 121,2060
AVENIDA DEL IMAN 151-32-A,2061
CALLE 12 ORIENTE,2062
COL PEDREGAL DE CARRASCO,2063
BOULEVARD GRANSUR 151,2064
AVENIDA DEL IMAN 151-INTERIOR SUBANCLA 3,2065
MEXICO 1968 64,2066
PARIS 1900 32,2067
PERIFERICO SUR 5460-LOCAL 4,2068
BOULEVARD GRAN SUR #5550,2069
BOULEVARD GRANSUR 80,2070
CALLE AJUSCO MZ31 LT46,2071
NETZAHUALPILLI,2072
TOTONACAS MZ 32 LT1,2073
NETZAHUALPILLI 72,2074
REY PAPATZIN 89,2075
MIXTECAS,2076
AVENIDA AZTECAS 630,2077
CALLE AJUSCO,2078
TOTONACAS 553,2079
MOCTECUZOMA 71,2080
NETZAHUALPILLI LOCAL B,2081
AVENIDA AZTECAS 610,2082
AJUSCO COYOACAN,2083
CHAUCINGO 18,2084
NETZAHUALPILLI 585,2085
MOCTECUZOMA,2086
CERRADA TEPECIN 20,2087
MOCTECUHZONA MZ66 LT1,2088
CORAS Y REY PAPATZIN 447,2089
CORAS ESQ,2090
TOTONACAS,2091
AVENIDA AZTECAS 767,2092
CERRADA YAGUAL 24,2093
MERCADO MOCTEZUMA LOCAL 159,2094
INSTA,2095
AVENIDA AZTECAS 704,2096
NETZAHUALPILLI MZ21 LT19,2097
አዶልፎ ሎፔስ ማቴኦስ,2098
REY MOCTEZUMA,2099
AVENIDA AZTECAS 692,2100
AVENIDA AZTECAS 791,2101
NETZAHUALPILLI 467,2102
TOTONACAS 425,2103
04300 CIUDAD DE MEXICO,2104
MOCTECUZOMA MZ37 LT40,2105
TOTONACAS 614,2106
NETZAHUALPILLI S/N,2107
PEDREGAL DE CARRASCO SECCION 5TA,2108
AVENIDA AZTECAS 598,2109
TOTONACAS MZ-13 LT-22,2110
CALLE AJUSCO MZ30 LT38,2111
AVENIDA AZTECAS MZ1 LT23,2112
NAHUATLACAS MZ 34 LT26,2113
MOCTECUZOMA 121,2114
CORAS,2115
AVENIDA AZTECAS 720,2116
AVENIDA AZTECAS 714B,2117
REY PAPATZIN,2118
REY PAPATZIN MZ21 LT39,2119
REY PAPATZIN 21,2120
AVENIDA AZTECAS 690,2121
AVENIDA AZTECAS,2122
TOTONACAS 561,2123
AV. AZTECAS #660 MZ.49 LT.39.COL.AJUSCO ALCALDIA DE COYOACAN,2124
AVENIDA AZTECAS 663,2125
AVENIDA AZTECAS MZ31 LT16,2126
AHUANUSCO 7,2127
04369 CIUDAD DE MEXICO,2128
AVENIDA ANACAHUITA 414,2129
AVENIDA ANACAHUITA,2130
MARIO DE LA CUEVA S/N,2131
COPILCO UNIVERSIDAD,2132
ESCOLAR,2133
AVENIDA COPILCO 3000,2134
CIRCUITO ESCOLAR,2135
2DO PISO,2136
1ER. PISO EDIFICIO T,2137
D.F.,2138
AVENIDA SAN JERONIMO 82,2139
AVENIDA SAN JERONIMO 630,2140
AVENIDA SAN JERONIMO 630 LOCAL TRA-03,2141
AV. SAN JERONIMO 630 LOCAL BKD 14-16,2142
ANILLO PERIFERICO 3050,2143
8QHR+P2,2144
AV. SAN JERONIMO 630 LOCAL BKD 07,2145
OFELIA 36,2146
ANILLO PERIFERICO 630,2147
AVENIDA SAN JERONIMO 960,2148
AV. SAN JERONIMO. 630 LOCAL TRC-07 JARDINES DEL PEDREGAL C.C. PLAZA,2149
ANILLO PERIFERICO 630-L10A,2150
CANOA,2151
CENTRO COMERCIAL SAN JERONIMO AV. SAN JERONIMO 630 LOC.40 COL,2152
AVENIDA SAN JERONIMO 630-LOCAL HD-30,2153
AVENIDA SAN JERONIMO 502,2154
CANOA 521,2155
ANILLO PERIFERICO BOULEVARD ADOLFO RUIZ CORTINES 630 PLAZA SAN JERONIMO LOCAL TRA 07,2156
01090 PLAZA SAN JERONIMO,2157
PEDREGAL DE SAN JERONIMO,2158
PEDREGAL,2159
AV. SAN JERONIMO NO. 630 L21 630,2160
AVENIDA DE LAS FUENTES 218,2161
AVENIDA SAN JERONIMO 630-LOCAL HO-22,2162
AVENIDA SAN JERONIMO 538 COL,2163
PERIFERICO SUR 3369,2164
EMILIANO ZAPATA,2165
PERIFERICO SUR 2104,2166
PARQUE LAS ANTENAS,2167
PERIFERICO SUR 3720,2168
BOULEVARD ADOLFO LOPEZ MATEOS 3332,2169
NUBES NORTE 205,2170
AVENIDA CONTRERAS 516,2171
NUBES NORTE 313,2172
ANILLO PERIFERICO 3332-INT. 1,2173
L110B,2174
AVENIDA CONTRERAS 928,2175
CAMINO SANTA TERESA 950,2176
CONJUNTO SANTA TERESA,2177
AV. FUENTES DEL PEDREGAL 37,2178
AVENIDA MEXICO 60,2179
FUENTE BELLA 3299-FLOOR 14,2180
CAMINO SANTA TERESA 13-LOCAL 40,2181
CAMINO SANTA TERESA NO. 13,2182
SAN BERNABE OCOTEPEC,2183
FUENTE DEL AMOR 17-2,2184
MANZANA 12,2185
CAMINO SANTA TERESA 1050,2186
PEDREGAL DE SAN NICOLAS 1 ERA. SECCION,2187
AV. PUERTO MAZTLAN,2188
AVENIDA DE LAS TORRES,2189
CAMINO SANTA TERESA 13,2190
NIVEL 1-LOCAL 42,2191
LOMAS DE LA ERA,2192
COLONIA AMPLIACION,2193
LOCAL L208B COL,2194
ANILLO PERIFERICO 3720-LOCAL 39,2195
ANILLO PERIFERICO 3720,2196
BOULEVARD ADOLFO RUIZ CORTINES,2197
ANILLO PERIFERICO 3720-LOCAL 13,2198
ANILLO PERIFERICO 3720-UNIT L40,2199
PERIFERICO SUR 3720-LOCAL 120 A,2200
LOCAL-120,2201
CENTRO COMERCIAL ARTZ PEDREGAL LOCAL 129 1ER NIVEL,2202
ANILLO PERIFERICO 3720-LOCAL L-454,2203
JARDINES DEL PEDREGAL S/N,2204
COL. JARDINES DEL PEDREGAL1ER,2205
LOCAL 230A,2206
CAMINO SANTA TERESA #13,2207
CIRCUITO FUENTES DEL PEDREGAL 35,2208
IGNACIO ZARAGOZA,2209
20 DE NOVIEMBRE 6,2210
CALLEJON OAXACA 11X,2211
AVENIDA MEXICO 1067 PB,2212
AVENIDA OAXACA 123,2213
CONJUNTO RESIDENCIAL DEL PEDREGAL,2214
PRIMERA VICTORIA,2215
QUERETARO 10,2216
ANILLO PERIFERICO 3720-LOCAL 236,2217
JALISCO 26,2218
ANILLO PERIFERICO 3580,2219
PANABA,2220
FUENTE DE LOS MOLINOS 35-LOCAL 2,2221
LOTE 2 MZ-8,2222
CALLE MANI,2223
TIHUATLAN 10,2224
PERIFERICO SUR 3720-SEGUNDO PISO,2225
CAMINO SANTA TERESA 1055,2226
CERRADA OAXACA 3580-OF 046,2227
MARIA ESTHER ZUNO DE ECHEVERRIA,2228
AV. OAXACA 16 SAN JERONIMO ACULCO CIUDAD DE MEXICO,2229
LOMA BONITA 6,2230
ADOLFO LOPEZ MATEOS,2231
SINANCHE,2232
AVENIDA MEXICO 5,2233
